Transaction_ID,Date,Customer_ID,Age,Gender,Region,Product,Quantity,Stock_Level,Purchase_Frequency,Category,Unit_Price,Total_Sales,Low_Stock_Flag,Age_Category
TXN009590,2023-11-18,CUST01963,26,Female,North,Smartphone,1,45,3,Electronics,22000,22000,Sufficient,Adult
TXN009591,2023-04-26,CUST03837,63,Female,East,Headphones,2,296,1,Accessories,1500,3000,Sufficient,Senior
TXN009592,2024-11-16,CUST04214,28,Male,South,Smartphone,3,74,5,Electronics,28000,84000,Sufficient,Adult
TXN009593,2024-09-20,CUST01762,58,Female,West,Camera,3,26,4,Electronics,45000,135000,Sufficient,Senior
TXN009594,2023-11-26,CUST00596,69,Female,East,Speaker,3,73,4,Accessories,4500,13500,Sufficient,Senior
TXN009595,2024-02-29,CUST04301,55,Male,South,Speaker,2,57,1,Accessories,4500,9000,Sufficient,Middle-Aged
TXN009596,2023-10-05,CUST00664,62,Female,West,Headphones,2,108,1,Accessories,1500,3000,Sufficient,Senior
TXN009597,2023-01-01,CUST03702,37,Male,West,Camera,2,36,1,Electronics,55000,110000,Sufficient,Adult
TXN009598,2024-11-22,CUST01545,67,Female,West,Smartwatch,2,58,5,Wearables,8000,16000,Sufficient,Senior
TXN009599,2024-04-24,CUST02179,49,Female,North,Headphones,2,226,5,Accessories,2500,5000,Sufficient,Middle-Aged
TXN009600,2023-09-15,CUST04959,63,Male,North,Headphones,1,279,2,Accessories,1500,1500,Sufficient,Senior
TXN009601,2023-08-27,CUST03753,61,Female,South,Tablet,2,187,6,Computers,27000,54000,Sufficient,Senior
TXN009602,2024-06-08,CUST04009,63,Male,East,Speaker,3,133,6,Accessories,8500,25500,Sufficient,Senior
TXN009603,2023-08-19,CUST02756,19,Male,East,Smartwatch,2,92,1,Wearables,8000,16000,Sufficient,Young
TXN009604,2024-08-17,CUST02608,40,Female,South,Tablet,3,36,2,Computers,27000,81000,Sufficient,Adult
TXN009605,2023-04-17,CUST03084,46,Female,North,Smartphone,3,133,1,Electronics,22000,66000,Sufficient,Middle-Aged
TXN009606,2024-10-11,CUST00008,26,Female,West,Smartphone,2,27,4,Electronics,22000,44000,Sufficient,Adult
TXN009607,2023-02-17,CUST01635,30,Male,East,Headphones,1,182,1,Accessories,4500,4500,Sufficient,Adult
TXN009608,2024-02-01,CUST00521,21,Male,West,Smartwatch,1,22,5,Wearables,8000,8000,Sufficient,Young
TXN009609,2023-01-09,CUST03931,47,Female,West,Laptop,3,89,1,Computers,65000,195000,Sufficient,Middle-Aged
TXN009610,2024-05-27,CUST02830,54,Female,North,Tablet,3,38,3,Computers,27000,81000,Sufficient,Middle-Aged
TXN009611,2024-10-07,CUST01842,50,Female,South,Smartwatch,3,11,3,Wearables,8000,24000,Low,Middle-Aged
TXN009612,2024-08-02,CUST00658,34,Female,North,Smartphone,3,203,4,Electronics,12000,36000,Sufficient,Adult
TXN009613,2023-02-20,CUST04031,50,Male,West,Smartwatch,3,187,2,Wearables,6000,18000,Sufficient,Middle-Aged
TXN009614,2023-11-27,CUST01375,51,Female,East,Speaker,3,75,6,Accessories,6500,19500,Sufficient,Middle-Aged
TXN009615,2023-12-14,CUST03219,28,Male,North,Tablet,1,190,4,Computers,22000,22000,Sufficient,Adult
TXN009616,2023-03-19,CUST02627,19,Male,North,Headphones,1,219,5,Accessories,4500,4500,Sufficient,Young
TXN009617,2023-08-21,CUST00287,54,Female,South,Smartwatch,1,238,5,Wearables,8000,8000,Sufficient,Middle-Aged
TXN009618,2024-03-20,CUST04867,59,Female,South,Smartwatch,3,256,5,Wearables,6000,18000,Sufficient,Senior
TXN009619,2023-08-18,CUST03985,47,Male,East,Smartwatch,3,17,6,Wearables,4000,12000,Low,Middle-Aged
TXN009620,2023-10-06,CUST02944,67,Female,North,Smartwatch,2,37,5,Wearables,8000,16000,Sufficient,Senior
TXN009621,2023-07-22,CUST01972,58,Male,East,Smartwatch,1,35,3,Wearables,8000,8000,Sufficient,Senior
TXN009622,2024-01-14,CUST01395,18,Female,West,Headphones,1,22,1,Accessories,1500,1500,Sufficient,Young
TXN009623,2024-03-17,CUST01591,35,Male,South,Headphones,1,106,1,Accessories,3500,3500,Sufficient,Adult
TXN009624,2024-11-01,CUST02670,44,Female,North,Headphones,2,25,1,Accessories,3500,7000,Sufficient,Middle-Aged
TXN009625,2024-02-01,CUST02555,41,Female,North,Smartphone,2,174,5,Electronics,18000,36000,Sufficient,Middle-Aged
TXN009626,2024-03-03,CUST01827,22,Male,South,Headphones,2,113,3,Accessories,3500,7000,Sufficient,Young
TXN009627,2024-05-10,CUST01971,41,Male,East,Smartphone,3,77,3,Electronics,28000,84000,Sufficient,Middle-Aged
TXN009628,2023-10-12,CUST01382,23,Male,East,Speaker,2,91,5,Accessories,2500,5000,Sufficient,Young
TXN009629,2024-09-29,CUST02202,28,Female,West,Smartphone,2,188,5,Electronics,12000,24000,Sufficient,Adult
TXN009630,2023-03-06,CUST00905,26,Male,North,Smartwatch,1,136,4,Wearables,8000,8000,Sufficient,Adult
TXN009631,2023-04-03,CUST01305,68,Female,North,Headphones,3,91,1,Accessories,3500,10500,Sufficient,Senior
TXN009632,2024-04-20,CUST00850,58,Female,South,Smartwatch,3,156,2,Wearables,8000,24000,Sufficient,Senior
TXN009633,2024-09-25,CUST02439,49,Male,South,Smartphone,2,242,3,Electronics,12000,24000,Sufficient,Middle-Aged
TXN009634,2023-04-22,CUST00479,60,Female,North,Smartphone,3,295,3,Electronics,18000,54000,Sufficient,Senior
TXN009635,2023-11-14,CUST01040,38,Male,North,Camera,2,23,3,Electronics,25000,50000,Sufficient,Adult
TXN009636,2023-04-20,CUST02200,50,Male,South,Tablet,3,214,5,Computers,32000,96000,Sufficient,Middle-Aged
TXN009637,2023-09-13,CUST00543,29,Female,South,Camera,3,89,1,Electronics,45000,135000,Sufficient,Adult
TXN009638,2024-07-09,CUST02094,66,Female,North,Smartphone,2,214,3,Electronics,12000,24000,Sufficient,Senior
TXN009639,2023-02-04,CUST04764,65,Female,West,Monitor,2,160,5,Computers,9000,18000,Sufficient,Senior
TXN009640,2023-07-31,CUST00718,26,Female,North,Tablet,1,176,1,Computers,32000,32000,Sufficient,Adult
TXN009641,2024-05-11,CUST04330,61,Female,West,Laptop,1,151,2,Computers,45000,45000,Sufficient,Senior
TXN009642,2024-08-03,CUST01959,43,Female,South,Laptop,2,34,2,Computers,65000,130000,Sufficient,Middle-Aged
TXN009643,2024-09-01,CUST02489,27,Male,South,Smartphone,1,61,2,Electronics,12000,12000,Sufficient,Adult
TXN009644,2024-06-06,CUST02649,57,Female,East,Smartwatch,2,172,6,Wearables,10000,20000,Sufficient,Senior
TXN009645,2024-07-28,CUST01016,31,Male,West,Tablet,3,216,1,Computers,32000,96000,Sufficient,Adult
TXN009646,2023-10-14,CUST00677,67,Male,North,Tablet,1,49,6,Computers,22000,22000,Sufficient,Senior
TXN009647,2024-02-14,CUST01482,62,Female,East,Headphones,2,123,1,Accessories,1500,3000,Sufficient,Senior
TXN009648,2024-11-18,CUST04648,50,Female,North,Laptop,1,6,3,Computers,55000,55000,Low,Middle-Aged
TXN009649,2023-04-30,CUST04105,19,Male,South,Monitor,1,164,2,Computers,9000,9000,Sufficient,Young
TXN009650,2023-03-31,CUST01986,55,Male,North,Speaker,2,101,4,Accessories,2500,5000,Sufficient,Middle-Aged
TXN009651,2024-07-30,CUST03966,18,Female,South,Monitor,2,246,1,Computers,9000,18000,Sufficient,Young
TXN009652,2024-09-21,CUST01818,63,Female,South,Headphones,1,275,6,Accessories,2500,2500,Sufficient,Senior
TXN009653,2023-09-20,CUST03327,44,Male,South,Camera,1,265,5,Electronics,35000,35000,Sufficient,Middle-Aged
TXN009654,2024-05-12,CUST02913,43,Male,West,Headphones,2,277,1,Accessories,4500,9000,Sufficient,Middle-Aged
TXN009655,2023-12-09,CUST03906,37,Female,North,Tablet,1,15,1,Computers,27000,27000,Low,Adult
TXN009656,2023-01-15,CUST03491,32,Male,East,Laptop,2,52,3,Computers,55000,110000,Sufficient,Adult
TXN009657,2023-05-14,CUST04558,36,Male,South,Camera,3,22,5,Electronics,45000,135000,Sufficient,Adult
TXN009658,2024-01-13,CUST01767,51,Male,North,Speaker,1,295,2,Accessories,6500,6500,Sufficient,Middle-Aged
TXN009659,2024-07-23,CUST02830,19,Male,North,Speaker,3,20,6,Accessories,6500,19500,Sufficient,Young
TXN009660,2024-09-21,CUST03378,49,Male,East,Monitor,1,224,3,Computers,19000,19000,Sufficient,Middle-Aged
TXN009661,2023-08-07,CUST00770,49,Female,South,Camera,1,43,5,Electronics,55000,55000,Sufficient,Middle-Aged
TXN009662,2024-08-05,CUST03544,50,Male,East,Smartwatch,1,122,6,Wearables,6000,6000,Sufficient,Middle-Aged
TXN009663,2023-01-18,CUST03026,63,Male,East,Smartwatch,3,82,1,Wearables,10000,30000,Sufficient,Senior
TXN009664,2024-02-27,CUST01941,27,Male,North,Headphones,3,218,6,Accessories,2500,7500,Sufficient,Adult
TXN009665,2024-02-09,CUST04468,49,Male,East,Headphones,3,145,2,Accessories,3500,10500,Sufficient,Middle-Aged
TXN009666,2023-03-11,CUST02822,60,Female,West,Headphones,3,108,3,Accessories,3500,10500,Sufficient,Senior
TXN009667,2024-12-04,CUST04553,28,Female,West,Tablet,1,187,1,Computers,27000,27000,Sufficient,Adult
TXN009668,2023-08-22,CUST00382,40,Female,South,Monitor,2,214,2,Computers,14000,28000,Sufficient,Adult
TXN009669,2024-07-14,CUST02058,20,Female,South,Monitor,2,211,3,Computers,9000,18000,Sufficient,Young
TXN009670,2024-07-31,CUST00501,21,Female,South,Smartphone,1,130,3,Electronics,18000,18000,Sufficient,Young
TXN009671,2024-08-29,CUST03868,44,Male,South,Smartphone,3,117,5,Electronics,12000,36000,Sufficient,Middle-Aged
TXN009672,2023-04-30,CUST02877,38,Female,North,Tablet,2,208,4,Computers,22000,44000,Sufficient,Adult
TXN009673,2024-10-17,CUST04038,58,Female,North,Headphones,1,281,2,Accessories,1500,1500,Sufficient,Senior
TXN009674,2024-08-28,CUST01249,50,Male,South,Smartphone,3,148,5,Electronics,18000,54000,Sufficient,Middle-Aged
TXN009675,2024-11-02,CUST00708,26,Male,East,Camera,2,252,1,Electronics,25000,50000,Sufficient,Adult
TXN009676,2023-09-19,CUST00976,46,Female,West,Headphones,3,264,6,Accessories,1500,4500,Sufficient,Middle-Aged
TXN009677,2023-10-21,CUST03304,51,Male,West,Smartphone,3,92,6,Electronics,28000,84000,Sufficient,Middle-Aged
TXN009678,2024-07-30,CUST04432,28,Female,North,Smartwatch,1,6,6,Wearables,6000,6000,Low,Adult
TXN009679,2024-08-01,CUST03763,61,Male,North,Smartphone,3,137,2,Electronics,18000,54000,Sufficient,Senior
TXN009680,2023-08-20,CUST01559,30,Female,North,Headphones,3,104,1,Accessories,1500,4500,Sufficient,Adult
TXN009681,2024-12-09,CUST00037,57,Female,East,Headphones,1,283,3,Accessories,2500,2500,Sufficient,Senior
TXN009682,2023-04-24,CUST00810,55,Female,West,Laptop,3,194,1,Computers,65000,195000,Sufficient,Middle-Aged
TXN009683,2023-05-10,CUST02161,42,Female,East,Tablet,2,135,4,Computers,22000,44000,Sufficient,Middle-Aged
TXN009684,2023-05-17,CUST03412,37,Female,East,Speaker,1,166,1,Accessories,8500,8500,Sufficient,Adult
TXN009685,2023-05-13,CUST01954,45,Female,North,Headphones,2,9,3,Accessories,2500,5000,Low,Middle-Aged
TXN009686,2023-07-06,CUST01662,31,Male,North,Headphones,1,299,2,Accessories,3500,3500,Sufficient,Adult
TXN009687,2024-05-05,CUST00091,51,Male,West,Speaker,3,198,5,Accessories,8500,25500,Sufficient,Middle-Aged
TXN009688,2024-10-25,CUST02019,40,Female,West,Camera,2,16,4,Electronics,55000,110000,Low,Adult
TXN009689,2023-08-04,CUST01931,48,Female,West,Laptop,1,265,4,Computers,55000,55000,Sufficient,Middle-Aged
TXN009690,2024-08-05,CUST04526,35,Male,North,Monitor,1,94,2,Computers,19000,19000,Sufficient,Adult
TXN009691,2024-11-24,CUST03817,39,Male,North,Laptop,1,245,3,Computers,55000,55000,Sufficient,Adult
TXN009692,2023-04-28,CUST01781,53,Male,East,Monitor,2,19,3,Computers,14000,28000,Low,Middle-Aged
TXN009693,2023-03-24,CUST03611,33,Male,South,Camera,2,8,4,Electronics,45000,90000,Low,Adult
TXN009694,2024-10-01,CUST02000,51,Female,West,Smartphone,2,106,2,Electronics,18000,36000,Sufficient,Middle-Aged
TXN009695,2024-11-27,CUST03435,45,Female,South,Camera,1,217,6,Electronics,55000,55000,Sufficient,Middle-Aged
TXN009696,2023-11-26,CUST01333,37,Female,East,Headphones,1,258,5,Accessories,4500,4500,Sufficient,Adult
TXN009697,2024-11-11,CUST02655,57,Female,South,Smartphone,1,91,4,Electronics,12000,12000,Sufficient,Senior
TXN009698,2023-12-19,CUST00819,20,Male,East,Tablet,1,8,2,Computers,22000,22000,Low,Young
TXN009699,2024-09-01,CUST04440,36,Male,East,Monitor,1,255,6,Computers,19000,19000,Sufficient,Adult
TXN009700,2023-12-23,CUST02165,39,Female,East,Smartphone,1,116,3,Electronics,22000,22000,Sufficient,Adult
TXN009701,2024-02-02,CUST04340,28,Male,West,Monitor,2,141,6,Computers,24000,48000,Sufficient,Adult
TXN009702,2024-03-20,CUST01275,25,Female,East,Smartphone,2,27,6,Electronics,22000,44000,Sufficient,Young
TXN009703,2024-04-30,CUST01930,58,Male,North,Smartwatch,2,256,2,Wearables,10000,20000,Sufficient,Senior
TXN009704,2024-10-03,CUST04105,65,Female,West,Speaker,2,32,3,Accessories,6500,13000,Sufficient,Senior
TXN009705,2023-11-22,CUST02532,31,Male,South,Camera,2,45,6,Electronics,55000,110000,Sufficient,Adult
TXN009706,2023-09-11,CUST01394,30,Female,West,Headphones,2,42,2,Accessories,2500,5000,Sufficient,Adult
TXN009707,2023-10-24,CUST00538,33,Male,East,Laptop,1,72,3,Computers,75000,75000,Sufficient,Adult
TXN009708,2024-08-05,CUST04939,62,Female,South,Monitor,1,284,4,Computers,14000,14000,Sufficient,Senior
TXN009709,2023-04-25,CUST01126,57,Male,South,Laptop,2,19,3,Computers,65000,130000,Low,Senior
TXN009710,2023-09-07,CUST01725,27,Female,West,Monitor,3,123,5,Computers,14000,42000,Sufficient,Adult
TXN009711,2024-04-21,CUST03551,35,Male,South,Monitor,3,70,4,Computers,14000,42000,Sufficient,Adult
TXN009712,2024-10-13,CUST00908,36,Male,East,Speaker,2,134,6,Accessories,4500,9000,Sufficient,Adult
TXN009713,2023-12-18,CUST03463,24,Male,East,Smartwatch,3,202,1,Wearables,4000,12000,Sufficient,Young
TXN009714,2024-10-12,CUST02650,28,Male,West,Headphones,3,142,6,Accessories,4500,13500,Sufficient,Adult
TXN009715,2024-02-02,CUST04730,47,Male,West,Tablet,3,240,3,Computers,18000,54000,Sufficient,Middle-Aged
TXN009716,2023-04-05,CUST01095,48,Male,East,Smartphone,2,289,1,Electronics,28000,56000,Sufficient,Middle-Aged
TXN009717,2024-12-05,CUST02861,38,Male,North,Camera,1,179,5,Electronics,55000,55000,Sufficient,Adult
TXN009718,2023-07-13,CUST00257,56,Male,South,Monitor,1,182,1,Computers,14000,14000,Sufficient,Senior
TXN009719,2024-09-15,CUST03973,60,Male,West,Monitor,2,38,2,Computers,14000,28000,Sufficient,Senior
TXN009720,2024-10-02,CUST04548,56,Female,West,Smartphone,1,158,3,Electronics,28000,28000,Sufficient,Senior
TXN009721,2024-09-28,CUST04578,22,Female,South,Laptop,3,228,3,Computers,65000,195000,Sufficient,Young
TXN009722,2024-08-07,CUST02898,19,Male,North,Speaker,2,243,4,Accessories,6500,13000,Sufficient,Young
TXN009723,2023-10-05,CUST04730,61,Female,West,Smartwatch,1,147,1,Wearables,8000,8000,Sufficient,Senior
TXN009724,2023-04-07,CUST03426,65,Female,South,Smartphone,3,277,2,Electronics,18000,54000,Sufficient,Senior
TXN009725,2024-04-18,CUST00277,23,Male,West,Smartwatch,1,12,6,Wearables,10000,10000,Low,Young
TXN009726,2024-10-04,CUST01260,42,Male,South,Tablet,1,194,5,Computers,18000,18000,Sufficient,Middle-Aged
TXN009727,2024-09-01,CUST02204,49,Female,North,Headphones,3,181,6,Accessories,1500,4500,Sufficient,Middle-Aged
TXN009728,2024-06-21,CUST02644,62,Male,South,Laptop,1,56,3,Computers,75000,75000,Sufficient,Senior
TXN009729,2023-09-05,CUST00105,57,Female,South,Smartphone,2,141,6,Electronics,22000,44000,Sufficient,Senior
TXN009730,2024-04-11,CUST03215,27,Male,East,Headphones,3,233,6,Accessories,1500,4500,Sufficient,Adult
TXN009731,2023-08-05,CUST02061,18,Male,West,Headphones,3,5,2,Accessories,2500,7500,Low,Young
TXN009732,2024-12-15,CUST02738,62,Male,North,Monitor,3,271,6,Computers,9000,27000,Sufficient,Senior
TXN009733,2023-04-30,CUST04751,47,Female,South,Headphones,2,262,2,Accessories,1500,3000,Sufficient,Middle-Aged
TXN009734,2023-02-10,CUST03308,59,Female,North,Camera,3,10,5,Electronics,55000,165000,Low,Senior
TXN009735,2024-10-28,CUST03340,59,Female,South,Speaker,3,45,4,Accessories,8500,25500,Sufficient,Senior
TXN009736,2023-09-29,CUST04390,22,Male,South,Tablet,2,158,1,Computers,32000,64000,Sufficient,Young
TXN009737,2024-09-23,CUST04420,21,Male,West,Monitor,2,67,1,Computers,19000,38000,Sufficient,Young
TXN009738,2023-05-04,CUST00333,48,Male,South,Monitor,1,152,1,Computers,24000,24000,Sufficient,Middle-Aged
TXN009739,2024-08-09,CUST01570,63,Female,North,Tablet,3,34,1,Computers,27000,81000,Sufficient,Senior
TXN009740,2023-07-12,CUST02916,31,Male,East,Smartphone,2,266,6,Electronics,12000,24000,Sufficient,Adult
TXN009741,2024-10-08,CUST00684,44,Female,West,Tablet,2,89,6,Computers,22000,44000,Sufficient,Middle-Aged
TXN009742,2023-09-18,CUST01598,59,Female,East,Monitor,1,161,2,Computers,14000,14000,Sufficient,Senior
TXN009743,2023-10-25,CUST01649,22,Female,East,Speaker,1,218,4,Accessories,4500,4500,Sufficient,Young
TXN009744,2024-06-03,CUST04067,33,Female,West,Speaker,1,99,1,Accessories,2500,2500,Sufficient,Adult
TXN009745,2024-07-19,CUST00413,66,Female,South,Speaker,2,265,2,Accessories,4500,9000,Sufficient,Senior
TXN009746,2024-09-11,CUST04881,44,Male,West,Tablet,1,133,4,Computers,32000,32000,Sufficient,Middle-Aged
TXN009747,2024-10-08,CUST01899,32,Female,West,Smartphone,2,268,4,Electronics,12000,24000,Sufficient,Adult
TXN009748,2024-10-12,CUST03674,22,Male,East,Laptop,2,278,3,Computers,55000,110000,Sufficient,Young
TXN009749,2023-03-01,CUST00340,63,Female,East,Laptop,3,280,2,Computers,75000,225000,Sufficient,Senior
TXN009750,2024-11-10,CUST02875,46,Male,West,Smartwatch,3,73,5,Wearables,8000,24000,Sufficient,Middle-Aged
TXN009751,2023-10-16,CUST02505,21,Male,South,Camera,1,238,2,Electronics,35000,35000,Sufficient,Young
TXN009752,2024-08-07,CUST00088,42,Female,West,Speaker,1,284,3,Accessories,2500,2500,Sufficient,Middle-Aged
TXN009753,2023-06-09,CUST04439,22,Male,North,Monitor,3,30,1,Computers,9000,27000,Sufficient,Young
TXN009754,2023-04-30,CUST04686,46,Male,South,Smartwatch,1,100,6,Wearables,6000,6000,Sufficient,Middle-Aged
TXN009755,2024-03-11,CUST04774,40,Male,East,Camera,3,62,3,Electronics,45000,135000,Sufficient,Adult
TXN009756,2023-09-13,CUST01415,50,Female,South,Speaker,2,33,2,Accessories,2500,5000,Sufficient,Middle-Aged
TXN009757,2024-02-23,CUST03914,47,Female,North,Camera,3,282,3,Electronics,35000,105000,Sufficient,Middle-Aged
TXN009758,2024-12-31,CUST04607,49,Male,North,Headphones,3,191,5,Accessories,3500,10500,Sufficient,Middle-Aged
TXN009759,2023-08-04,CUST02815,43,Female,East,Monitor,3,240,4,Computers,24000,72000,Sufficient,Middle-Aged
TXN009760,2023-07-05,CUST00722,39,Male,West,Headphones,3,263,2,Accessories,2500,7500,Sufficient,Adult
TXN009761,2024-07-19,CUST03132,35,Male,East,Monitor,3,228,2,Computers,9000,27000,Sufficient,Adult
TXN009762,2023-07-25,CUST01849,42,Female,West,Smartphone,1,20,2,Electronics,12000,12000,Sufficient,Middle-Aged
TXN009763,2023-10-21,CUST04304,65,Female,North,Smartphone,1,22,4,Electronics,22000,22000,Sufficient,Senior
TXN009764,2023-04-08,CUST01308,45,Male,South,Laptop,1,218,2,Computers,45000,45000,Sufficient,Middle-Aged
TXN009765,2024-05-22,CUST01632,41,Male,South,Laptop,1,187,6,Computers,65000,65000,Sufficient,Middle-Aged
TXN009766,2024-02-06,CUST01785,21,Female,South,Laptop,1,267,1,Computers,45000,45000,Sufficient,Young
TXN009767,2023-01-17,CUST00174,33,Female,East,Laptop,2,249,2,Computers,75000,150000,Sufficient,Adult
TXN009768,2024-10-15,CUST01887,23,Male,West,Camera,3,144,4,Electronics,55000,165000,Sufficient,Young
TXN009769,2023-01-22,CUST02811,45,Male,West,Smartphone,3,258,6,Electronics,28000,84000,Sufficient,Middle-Aged
TXN009770,2024-04-16,CUST01741,40,Male,West,Speaker,2,265,2,Accessories,8500,17000,Sufficient,Adult
TXN009771,2023-01-23,CUST01205,41,Male,East,Monitor,1,217,2,Computers,19000,19000,Sufficient,Middle-Aged
TXN009772,2024-04-30,CUST03263,56,Male,North,Headphones,1,175,5,Accessories,4500,4500,Sufficient,Senior
TXN009773,2023-10-02,CUST00737,66,Male,North,Headphones,3,145,3,Accessories,1500,4500,Sufficient,Senior
TXN009774,2023-08-19,CUST01658,67,Male,East,Tablet,2,100,5,Computers,27000,54000,Sufficient,Senior
TXN009775,2023-08-07,CUST00918,56,Male,East,Headphones,2,262,6,Accessories,2500,5000,Sufficient,Senior
TXN009776,2023-08-30,CUST03585,69,Female,South,Laptop,2,144,1,Computers,75000,150000,Sufficient,Senior
TXN009777,2024-01-09,CUST01936,33,Female,East,Laptop,2,106,2,Computers,65000,130000,Sufficient,Adult
TXN009778,2023-06-27,CUST02788,65,Female,East,Tablet,1,231,5,Computers,18000,18000,Sufficient,Senior
TXN009779,2024-10-05,CUST03961,62,Female,North,Tablet,2,147,4,Computers,22000,44000,Sufficient,Senior
TXN009780,2023-08-03,CUST04337,55,Female,North,Laptop,1,103,6,Computers,75000,75000,Sufficient,Middle-Aged
TXN009781,2023-08-02,CUST02229,24,Female,East,Headphones,1,36,6,Accessories,4500,4500,Sufficient,Young
TXN009782,2023-08-13,CUST00474,18,Female,North,Tablet,1,297,6,Computers,27000,27000,Sufficient,Young
TXN009783,2023-10-13,CUST00736,26,Male,West,Headphones,2,63,2,Accessories,3500,7000,Sufficient,Adult
TXN009784,2024-10-04,CUST01385,64,Female,North,Monitor,3,51,4,Computers,14000,42000,Sufficient,Senior
TXN009785,2023-02-23,CUST01737,19,Male,South,Speaker,1,112,6,Accessories,6500,6500,Sufficient,Young
TXN009786,2024-09-11,CUST03733,57,Male,West,Camera,2,169,2,Electronics,55000,110000,Sufficient,Senior
TXN009787,2024-09-16,CUST03887,41,Female,South,Laptop,1,295,4,Computers,55000,55000,Sufficient,Middle-Aged
TXN009788,2023-08-21,CUST04117,46,Male,South,Smartphone,1,92,3,Electronics,18000,18000,Sufficient,Middle-Aged
TXN009789,2024-09-12,CUST02875,48,Male,North,Tablet,3,160,3,Computers,22000,66000,Sufficient,Middle-Aged
TXN009790,2024-10-27,CUST02906,34,Female,North,Laptop,1,90,2,Computers,45000,45000,Sufficient,Adult
TXN009791,2023-01-02,CUST01703,66,Male,West,Smartwatch,1,281,5,Wearables,8000,8000,Sufficient,Senior
TXN009792,2023-09-11,CUST04950,56,Male,West,Camera,1,280,2,Electronics,45000,45000,Sufficient,Senior
TXN009793,2024-09-16,CUST04592,20,Female,West,Smartwatch,2,100,1,Wearables,4000,8000,Sufficient,Young
TXN009794,2024-01-04,CUST01705,68,Female,North,Speaker,2,218,5,Accessories,6500,13000,Sufficient,Senior
TXN009795,2023-12-11,CUST02219,30,Female,West,Tablet,2,135,5,Computers,22000,44000,Sufficient,Adult
TXN009796,2024-09-23,CUST00197,56,Male,North,Smartwatch,2,56,3,Wearables,10000,20000,Sufficient,Senior
TXN009797,2024-01-02,CUST01323,49,Female,East,Monitor,3,183,1,Computers,19000,57000,Sufficient,Middle-Aged
TXN009798,2024-02-23,CUST03823,36,Male,East,Camera,3,92,3,Electronics,35000,105000,Sufficient,Adult
TXN009799,2024-07-14,CUST00634,27,Male,West,Speaker,2,66,3,Accessories,8500,17000,Sufficient,Adult
TXN009800,2023-04-28,CUST04246,63,Female,West,Monitor,1,169,6,Computers,14000,14000,Sufficient,Senior
TXN009801,2023-06-30,CUST04612,62,Female,West,Tablet,2,203,1,Computers,18000,36000,Sufficient,Senior
TXN009802,2023-03-21,CUST01517,24,Male,West,Headphones,3,140,2,Accessories,3500,10500,Sufficient,Young
TXN009803,2024-04-14,CUST03079,31,Female,West,Smartwatch,2,24,4,Wearables,4000,8000,Sufficient,Adult
TXN009804,2023-03-17,CUST01438,61,Female,North,Speaker,1,64,1,Accessories,2500,2500,Sufficient,Senior
TXN009805,2023-11-27,CUST04811,31,Female,East,Headphones,2,246,1,Accessories,4500,9000,Sufficient,Adult
TXN009806,2024-03-22,CUST03221,52,Male,East,Tablet,3,63,5,Computers,27000,81000,Sufficient,Middle-Aged
TXN009807,2024-02-17,CUST00115,29,Male,South,Laptop,3,152,5,Computers,55000,165000,Sufficient,Adult
TXN009808,2023-12-31,CUST01133,22,Male,West,Laptop,3,87,4,Computers,65000,195000,Sufficient,Young
TXN009809,2023-07-09,CUST03873,65,Female,South,Speaker,2,235,1,Accessories,4500,9000,Sufficient,Senior
TXN009810,2024-09-15,CUST04737,49,Female,North,Headphones,3,68,6,Accessories,4500,13500,Sufficient,Middle-Aged
TXN009811,2023-10-03,CUST04007,66,Male,North,Headphones,3,290,3,Accessories,3500,10500,Sufficient,Senior
TXN009812,2023-12-25,CUST04315,34,Male,North,Smartphone,1,149,3,Electronics,28000,28000,Sufficient,Adult
TXN009813,2023-04-27,CUST01057,29,Female,West,Speaker,2,153,1,Accessories,6500,13000,Sufficient,Adult
TXN009814,2024-02-03,CUST01106,29,Male,East,Camera,3,168,1,Electronics,55000,165000,Sufficient,Adult
TXN009815,2023-10-18,CUST04103,20,Male,North,Tablet,1,196,4,Computers,22000,22000,Sufficient,Young
TXN009816,2023-03-21,CUST01129,48,Female,East,Smartphone,1,5,1,Electronics,18000,18000,Low,Middle-Aged
TXN009817,2024-08-11,CUST01918,52,Female,East,Speaker,3,200,5,Accessories,6500,19500,Sufficient,Middle-Aged
TXN009818,2024-02-09,CUST02143,30,Male,South,Headphones,3,240,6,Accessories,3500,10500,Sufficient,Adult
TXN009819,2024-12-23,CUST04882,24,Female,North,Headphones,2,196,1,Accessories,1500,3000,Sufficient,Young
TXN009820,2023-01-23,CUST03811,27,Female,West,Camera,3,242,4,Electronics,55000,165000,Sufficient,Adult
TXN009821,2024-09-16,CUST02828,43,Female,West,Speaker,1,92,1,Accessories,8500,8500,Sufficient,Middle-Aged
TXN009822,2023-04-03,CUST03365,40,Female,North,Tablet,2,240,4,Computers,27000,54000,Sufficient,Adult
TXN009823,2023-11-26,CUST04120,20,Male,South,Smartphone,2,76,1,Electronics,22000,44000,Sufficient,Young
TXN009824,2024-08-05,CUST04537,33,Male,North,Camera,1,283,2,Electronics,45000,45000,Sufficient,Adult
TXN009825,2023-10-22,CUST04924,54,Female,North,Laptop,1,181,4,Computers,45000,45000,Sufficient,Middle-Aged
